"stat_name","beta","sd"
"goals",0.364076502406713,1.36694285318129
"behinds",0.437376638727603,0.965396971774029
"shots_at_goal",0.407730495318138,3.24751201123631
"score_involvements",0.644391030827642,8.83444746252795
"goal_assists",0.795821798248311,0.70409106543583
"kicks",0.837884290644545,21.1870680159176
"handballs",0.0875426649579398,21.4473275523202
"disposals",0.66852826664597,39.5854265267972
"marks",0.050286820988579,7.09125461850218
"contested_possessions",0.323434242366345,16.5406480463594
"uncontested_possessions",0.389220156733496,24.9248126615248
"contested_marks",0.667356186693326,1.25125702752572
"ground_ball_gets",0,1
"clearances",0.256536950843992,6.13857678347166
"inside50s",2.09635977268547,5.97203638488249
"marks_inside50",0.904130611983833,1.76296220984652
"rebound50s",-0.702335051374152,4.71672901838535
"metres_gained",1.29188129326861,583.609677762964
"tackles",0,12.3762721288724
"spoils",0,1
"intercepts",0,8.31857612371636
"one_percenters",0,4.42867056750176
"pressure_acts",0,1
"hitouts",-0.0774498250853927,13.7093298572457
"hitouts_to_advantage",0,1
"frees_for",0.120376055646859,2.50563383615718
"frees_against",-0.231214824942552,2.57471091775404
"clangers",-0.234296955649074,7.45783206114381
"turnovers",-1.03596136072311,7.60911120961956
"def_half_pressure_acts",0,1
"centre_clearances",0.261708247147742,1.48482002856028
"stoppage_clearances",0.235849003718586,5.0984874081035
"effective_kicks",0,1
"effective_disposals",0,1
"intercept_marks",0,1
"f50_ground_ball_gets",0,1
"score_launches",0,1
"marks_on_lead",0,1
"tackles_inside50",0,2.97528288551756
"contest_def_one_on_ones",0,1
"contest_off_one_on_ones",0,1
"contest_off_wins",0,1
"contest_def_losses",0,1
"disposal_efficiency",1.03537221354381,0.409835135380931
"goal_accuracy",-0.197448699031795,0.311178568938424
"contested_poss_rate",0.672394554598716,0.504251495951939
"hitout_win_pct",0.324181405835315,0.972777034235048
"kick_efficiency",0.323585266626299,0.972777712405062
