"stat_name","beta","sd"
"goals",1.82474744806795,1.557002671646
"behinds",2.23784194932151,1.15797592045336
"shots_at_goal",1.59316683141337,3.69007528802764
"score_involvements",3.11772701137052,10.3301294496969
"goal_assists",1.77506213145056,0.797587866563686
"kicks",1.68254915303494,28.2436888525744
"handballs",0.128461993387115,22.9506562540885
"disposals",1.24664195778684,48.6573615307248
"marks",0.785026076619822,8.9319348878044
"contested_possessions",1.34174550404495,22.3010996906418
"uncontested_possessions",1.06878511536636,27.5833714698122
"contested_marks",1.23616601082561,1.46900410658217
"ground_ball_gets",0,1
"clearances",1.08330253175371,7.20100709991459
"inside50s",3.50077767271633,7.26668194770483
"marks_inside50",0.330441969796869,1.98722856759813
"rebound50s",-2.92030500894632,5.62847431895863
"metres_gained",1.92502458988911,692.970831523153
"tackles",1.68765222680942,15.9346046140106
"spoils",0,1
"intercepts",1.45503549717486,11.3134343336191
"one_percenters",1.6817651673425,5.72621669369553
"pressure_acts",0,1
"hitouts",-0.347595612670738,14.9789310208873
"hitouts_to_advantage",0,1
"frees_for",0.687490828281205,3.45035505509959
"frees_against",-1.05392295111019,3.48763895612329
"clangers",-0.846685080558547,9.49249607507275
"turnovers",-1.06938994647256,10.7700538454002
"def_half_pressure_acts",0,1
"centre_clearances",-0.377700579198012,1.6859073888552
"stoppage_clearances",1.17802905449817,6.01559625010054
"tackles_inside50",0.0253799588609143,3.41313409190723
"contest_def_one_on_ones",0,1
"contest_off_one_on_ones",0,1
"contest_off_wins",0,1
"contest_def_losses",0,1
"disposal_efficiency",2.54446961661419,0.443428287432138
"goal_accuracy",-0.387453282922605,0.623159476697936
"contested_poss_rate",1.50976297576111,0.391649907207873
"hitout_win_pct",-0.0407526102452657,1.47210164824685
"kick_efficiency",-0.0485144960946825,1.47210269113361
